id,run_id,task_id,section,source_agent,title,source_media,published_at,link,images,summary_zh,brief_zh,is_primary_candidate,metadata,created_at
291,04b8d4019b72,5ea36594f8b14e96,政治经济,33,Steph Curry returns from injury with 29 points but Warriors lose to Rockets,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T06:09:38+00:00,https://www.aljazeera.com/sports/2026/4/6/steph-curry-returns-from-injury-with-29-points-but-warriors-lose-to-rockets?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AFP__20260406__2269438533__v1__HighRes__HoustonRocketsVGoldenStateWarriors-1775454172.jpg?w=770&resize=770%2C512&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""NBA star marks comeback after nine weeks as Houston Rockets beat Golden State Warriors 117-116 in San Francisco.""}",2026-04-06T08:53:44.542269+00:00
402,2c8e82d46332,3bda1ce234ce4010,政治经济,33,Steph Curry returns from injury with 29 points but Warriors lose to Rockets,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T06:09:38+00:00,https://www.aljazeera.com/sports/2026/4/6/steph-curry-returns-from-injury-with-29-points-but-warriors-lose-to-rockets?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AFP__20260406__2269438533__v1__HighRes__HoustonRocketsVGoldenStateWarriors-1775454172.jpg?w=770&resize=770%2C512&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""NBA star marks comeback after nine weeks as Houston Rockets beat Golden State Warriors 117-116 in San Francisco.""}",2026-04-06T09:09:22.840085+00:00
23,9d2e7d0f3326,ae6f8a769db14836,政治经济,33,Steph Curry returns from injury with 29 points but Warriors lose to Rockets,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T06:09:38+00:00,https://www.aljazeera.com/sports/2026/4/6/steph-curry-returns-from-injury-with-29-points-but-warriors-lose-to-rockets?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AFP__20260406__2269438533__v1__HighRes__HoustonRocketsVGoldenStateWarriors-1775454172.jpg?w=770&resize=770%2C512&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""NBA star marks comeback after nine weeks as Houston Rockets beat Golden State Warriors 117-116 in San Francisco.""}",2026-04-06T07:58:16.574397+00:00
65,9d2e7d0f3326,3818e023650642e3,政治经济,33,Steph Curry returns from injury with 29 points but Warriors lose to Rockets,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T06:09:38+00:00,https://www.aljazeera.com/sports/2026/4/6/steph-curry-returns-from-injury-with-29-points-but-warriors-lose-to-rockets?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AFP__20260406__2269438533__v1__HighRes__HoustonRocketsVGoldenStateWarriors-1775454172.jpg?w=770&resize=770%2C512&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""NBA star marks comeback after nine weeks as Houston Rockets beat Golden State Warriors 117-116 in San Francisco.""}",2026-04-06T07:58:23.973328+00:00
217,cb7fff031c0f,4d353ecb890f4138,政治经济,33,Steph Curry returns from injury with 29 points but Warriors lose to Rockets,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T06:09:38+00:00,https://www.aljazeera.com/sports/2026/4/6/steph-curry-returns-from-injury-with-29-points-but-warriors-lose-to-rockets?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AFP__20260406__2269438533__v1__HighRes__HoustonRocketsVGoldenStateWarriors-1775454172.jpg?w=770&resize=770%2C512&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""NBA star marks comeback after nine weeks as Houston Rockets beat Golden State Warriors 117-116 in San Francisco.""}",2026-04-06T08:49:34.027814+00:00
143,7dc36fa41b13,0b44f703bccb4c34,政治经济,33,Steph Curry returns from injury with 29 points but Warriors lose to Rockets,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T06:09:38+00:00,https://www.aljazeera.com/sports/2026/4/6/steph-curry-returns-from-injury-with-29-points-but-warriors-lose-to-rockets?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AP26096180558376-1775454177.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/AFP__20260406__2269438533__v1__HighRes__HoustonRocketsVGoldenStateWarriors-1775454172.jpg?w=770&resize=770%2C512&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""NBA star marks comeback after nine weeks as Houston Rockets beat Golden State Warriors 117-116 in San Francisco.""}",2026-04-06T08:35:31.726798+00:00
24,9d2e7d0f3326,ae6f8a769db14836,政治经济,33,A new regional order for the Strait of Hormuz,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T05:40:17+00:00,https://www.aljazeera.com/opinions/2026/4/6/a-new-regional-order-for-the-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/PHOTO_Dr-Sina-Emami-1775403454.jpg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""The GCC and Iran can come up with a new security architecture for the Strait of Hormuz that can give Trump an off-ramp.""}",2026-04-06T07:58:16.574397+00:00
366,2c8e82d46332,1f42e33da2214627,政治经济,33,A new regional order for the Strait of Hormuz,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T05:40:17+00:00,https://www.aljazeera.com/opinions/2026/4/6/a-new-regional-order-for-the-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/PHOTO_Dr-Sina-Emami-1775403454.jpg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""The GCC and Iran can come up with a new security architecture for the Strait of Hormuz that can give Trump an off-ramp.""}",2026-04-06T09:09:14.782631+00:00
104,9d2e7d0f3326,a41c2b953dbf4989,政治经济,33,A new regional order for the Strait of Hormuz,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T05:40:17+00:00,https://www.aljazeera.com/opinions/2026/4/6/a-new-regional-order-for-the-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/PHOTO_Dr-Sina-Emami-1775403454.jpg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""The GCC and Iran can come up with a new security architecture for the Strait of Hormuz that can give Trump an off-ramp.""}",2026-04-06T07:58:31.586609+00:00
218,cb7fff031c0f,4d353ecb890f4138,政治经济,33,A new regional order for the Strait of Hormuz,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T05:40:17+00:00,https://www.aljazeera.com/opinions/2026/4/6/a-new-regional-order-for-the-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/PHOTO_Dr-Sina-Emami-1775403454.jpg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""The GCC and Iran can come up with a new security architecture for the Strait of Hormuz that can give Trump an off-ramp.""}",2026-04-06T08:49:34.027814+00:00
403,2c8e82d46332,3bda1ce234ce4010,政治经济,33,A new regional order for the Strait of Hormuz,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T05:40:17+00:00,https://www.aljazeera.com/opinions/2026/4/6/a-new-regional-order-for-the-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/PHOTO_Dr-Sina-Emami-1775403454.jpg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""The GCC and Iran can come up with a new security architecture for the Strait of Hormuz that can give Trump an off-ramp.""}",2026-04-06T09:09:22.840085+00:00
88,9d2e7d0f3326,f005f29bdac9491d,政治经济,33,A new regional order for the Strait of Hormuz,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T05:40:17+00:00,https://www.aljazeera.com/opinions/2026/4/6/a-new-regional-order-for-the-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/PHOTO_Dr-Sina-Emami-1775403454.jpg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""The GCC and Iran can come up with a new security architecture for the Strait of Hormuz that can give Trump an off-ramp.""}",2026-04-06T07:58:28.991092+00:00
144,7dc36fa41b13,0b44f703bccb4c34,政治经济,33,A new regional order for the Strait of Hormuz,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T05:40:17+00:00,https://www.aljazeera.com/opinions/2026/4/6/a-new-regional-order-for-the-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/PHOTO_Dr-Sina-Emami-1775403454.jpg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""The GCC and Iran can come up with a new security architecture for the Strait of Hormuz that can give Trump an off-ramp.""}",2026-04-06T08:35:31.726798+00:00
66,9d2e7d0f3326,3818e023650642e3,政治经济,33,A new regional order for the Strait of Hormuz,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T05:40:17+00:00,https://www.aljazeera.com/opinions/2026/4/6/a-new-regional-order-for-the-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/PHOTO_Dr-Sina-Emami-1775403454.jpg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""The GCC and Iran can come up with a new security architecture for the Strait of Hormuz that can give Trump an off-ramp.""}",2026-04-06T07:58:23.973328+00:00
292,04b8d4019b72,5ea36594f8b14e96,政治经济,33,A new regional order for the Strait of Hormuz,"Al Jazeera – Breaking News, World News and Video from Al Jazeera",2026-04-06T05:40:17+00:00,https://www.aljazeera.com/opinions/2026/4/6/a-new-regional-order-for-the-strait-of-hormuz?traffic_source=rss,"[""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=1920%2C1440"", ""https://www.aljazeera.com/wp-content/uploads/2026/04/PHOTO_Dr-Sina-Emami-1775403454.jpg?resize=96%2C96&quality=80"", ""https://www.aljazeera.com/wp-content/uploads/2026/03/GettyImages-2242929815-1773658732.jpg?resize=770%2C513&quality=80"", ""https://www.aljazeera.com/static/media/aj-footer-logo.bac952ad.svg""]",,,False,"{""summary_en"": ""The GCC and Iran can come up with a new security architecture for the Strait of Hormuz that can give Trump an off-ramp.""}",2026-04-06T08:53:44.542269+00:00
33,9d2e7d0f3326,0f85b63862cc4ad7,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T07:58:16.656521+00:00
329,04b8d4019b72,b22592263bfd49e7,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T08:53:52.055487+00:00
255,cb7fff031c0f,8f5fbaf6f0c54592,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T08:49:39.102528+00:00
277,04b8d4019b72,d76c3def92d045c2,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T08:53:44.321114+00:00
181,7dc36fa41b13,9eabc4dadeda46a9,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T08:35:38.731927+00:00
369,2c8e82d46332,189003ad89db4d8a,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T09:09:16.012906+00:00
75,9d2e7d0f3326,50de4a09d0ab486b,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T07:58:26.062324+00:00
129,7dc36fa41b13,95ee015e154d4e75,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T08:35:30.399203+00:00
406,2c8e82d46332,b59d853e35004066,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T09:09:22.932744+00:00
53,9d2e7d0f3326,fe3c14f54a354721,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T07:58:23.445098+00:00
203,cb7fff031c0f,d09159526631404b,其他,xhs,"Artemis II Moon Flyby: Crew, Timeline and What to Know",NYT > Science,2026-04-06T04:01:15+00:00,https://www.nytimes.com/2026/04/06/science/artemis-2-lunar-moon-flyby-nasa-timeline.html,[],,,False,"{""summary_en"": ""The journey around the moon of three Americans and one Canadian is going into its sixth day, but it’s not too late to get caught up on it.""}",2026-04-06T08:49:31.664529+00:00
145,7dc36fa41b13,0b44f703bccb4c34,政治经济,33,"This Is Not China’s War, but Beijing Started Preparing for It Years Ago",NYT > World News,2026-04-06T04:01:09+00:00,https://www.nytimes.com/2026/04/06/business/china-oil-shock-iran-war.html,[],,,False,"{""summary_en"": ""Long concerned about geopolitical crises, China redoubled efforts to secure energy security when President Trump started raising the stakes in his first term.""}",2026-04-06T08:35:31.726798+00:00
105,9d2e7d0f3326,a41c2b953dbf4989,政治经济,33,"This Is Not China’s War, but Beijing Started Preparing for It Years Ago",NYT > World News,2026-04-06T04:01:09+00:00,https://www.nytimes.com/2026/04/06/business/china-oil-shock-iran-war.html,[],,,False,"{""summary_en"": ""Long concerned about geopolitical crises, China redoubled efforts to secure energy security when President Trump started raising the stakes in his first term.""}",2026-04-06T07:58:31.586609+00:00
293,04b8d4019b72,5ea36594f8b14e96,政治经济,33,"This Is Not China’s War, but Beijing Started Preparing for It Years Ago",NYT > World News,2026-04-06T04:01:09+00:00,https://www.nytimes.com/2026/04/06/business/china-oil-shock-iran-war.html,[],,,False,"{""summary_en"": ""Long concerned about geopolitical crises, China redoubled efforts to secure energy security when President Trump started raising the stakes in his first term.""}",2026-04-06T08:53:44.542269+00:00
89,9d2e7d0f3326,f005f29bdac9491d,政治经济,33,"This Is Not China’s War, but Beijing Started Preparing for It Years Ago",NYT > World News,2026-04-06T04:01:09+00:00,https://www.nytimes.com/2026/04/06/business/china-oil-shock-iran-war.html,[],,,False,"{""summary_en"": ""Long concerned about geopolitical crises, China redoubled efforts to secure energy security when President Trump started raising the stakes in his first term.""}",2026-04-06T07:58:28.991092+00:00
219,cb7fff031c0f,4d353ecb890f4138,政治经济,33,"This Is Not China’s War, but Beijing Started Preparing for It Years Ago",NYT > World News,2026-04-06T04:01:09+00:00,https://www.nytimes.com/2026/04/06/business/china-oil-shock-iran-war.html,[],,,False,"{""summary_en"": ""Long concerned about geopolitical crises, China redoubled efforts to secure energy security when President Trump started raising the stakes in his first term.""}",2026-04-06T08:49:34.027814+00:00
25,9d2e7d0f3326,ae6f8a769db14836,政治经济,33,"This Is Not China’s War, but Beijing Started Preparing for It Years Ago",NYT > World News,2026-04-06T04:01:09+00:00,https://www.nytimes.com/2026/04/06/business/china-oil-shock-iran-war.html,[],,,False,"{""summary_en"": ""Long concerned about geopolitical crises, China redoubled efforts to secure energy security when President Trump started raising the stakes in his first term.""}",2026-04-06T07:58:16.574397+00:00
67,9d2e7d0f3326,3818e023650642e3,政治经济,33,"This Is Not China’s War, but Beijing Started Preparing for It Years Ago",NYT > World News,2026-04-06T04:01:09+00:00,https://www.nytimes.com/2026/04/06/business/china-oil-shock-iran-war.html,[],,,False,"{""summary_en"": ""Long concerned about geopolitical crises, China redoubled efforts to secure energy security when President Trump started raising the stakes in his first term.""}",2026-04-06T07:58:23.973328+00:00
294,04b8d4019b72,5ea36594f8b14e96,政治经济,33,China Mourned an Education Influencer. The Grief Was a Quiet Revolt.,NYT > Business,2026-04-06T04:01:08+00:00,https://www.nytimes.com/2026/04/06/business/china-mourned-an-education-influencer-the-grief-was-a-quiet-revolt.html,[],,,False,"{""summary_en"": ""Zhang Xuefeng helped people navigate the country’s unforgiving higher education system. The public outpouring after his death was a quiet rebuke to the punishing process.""}",2026-04-06T08:53:44.542269+00:00
146,7dc36fa41b13,0b44f703bccb4c34,政治经济,33,China Mourned an Education Influencer. The Grief Was a Quiet Revolt.,NYT > Business,2026-04-06T04:01:08+00:00,https://www.nytimes.com/2026/04/06/business/china-mourned-an-education-influencer-the-grief-was-a-quiet-revolt.html,[],,,False,"{""summary_en"": ""Zhang Xuefeng helped people navigate the country’s unforgiving higher education system. The public outpouring after his death was a quiet rebuke to the punishing process.""}",2026-04-06T08:35:31.726798+00:00
26,9d2e7d0f3326,ae6f8a769db14836,政治经济,33,China Mourned an Education Influencer. The Grief Was a Quiet Revolt.,NYT > Business,2026-04-06T04:01:08+00:00,https://www.nytimes.com/2026/04/06/business/china-mourned-an-education-influencer-the-grief-was-a-quiet-revolt.html,[],,,False,"{""summary_en"": ""Zhang Xuefeng helped people navigate the country’s unforgiving higher education system. The public outpouring after his death was a quiet rebuke to the punishing process.""}",2026-04-06T07:58:16.574397+00:00
220,cb7fff031c0f,4d353ecb890f4138,政治经济,33,China Mourned an Education Influencer. The Grief Was a Quiet Revolt.,NYT > Business,2026-04-06T04:01:08+00:00,https://www.nytimes.com/2026/04/06/business/china-mourned-an-education-influencer-the-grief-was-a-quiet-revolt.html,[],,,False,"{""summary_en"": ""Zhang Xuefeng helped people navigate the country’s unforgiving higher education system. The public outpouring after his death was a quiet rebuke to the punishing process.""}",2026-04-06T08:49:34.027814+00:00
106,9d2e7d0f3326,a41c2b953dbf4989,政治经济,33,China Mourned an Education Influencer. The Grief Was a Quiet Revolt.,NYT > Business,2026-04-06T04:01:08+00:00,https://www.nytimes.com/2026/04/06/business/china-mourned-an-education-influencer-the-grief-was-a-quiet-revolt.html,[],,,False,"{""summary_en"": ""Zhang Xuefeng helped people navigate the country’s unforgiving higher education system. The public outpouring after his death was a quiet rebuke to the punishing process.""}",2026-04-06T07:58:31.586609+00:00
90,9d2e7d0f3326,f005f29bdac9491d,政治经济,33,China Mourned an Education Influencer. The Grief Was a Quiet Revolt.,NYT > Business,2026-04-06T04:01:08+00:00,https://www.nytimes.com/2026/04/06/business/china-mourned-an-education-influencer-the-grief-was-a-quiet-revolt.html,[],,,False,"{""summary_en"": ""Zhang Xuefeng helped people navigate the country’s unforgiving higher education system. The public outpouring after his death was a quiet rebuke to the punishing process.""}",2026-04-06T07:58:28.991092+00:00
68,9d2e7d0f3326,3818e023650642e3,政治经济,33,China Mourned an Education Influencer. The Grief Was a Quiet Revolt.,NYT > Business,2026-04-06T04:01:08+00:00,https://www.nytimes.com/2026/04/06/business/china-mourned-an-education-influencer-the-grief-was-a-quiet-revolt.html,[],,,False,"{""summary_en"": ""Zhang Xuefeng helped people navigate the country’s unforgiving higher education system. The public outpouring after his death was a quiet rebuke to the punishing process.""}",2026-04-06T07:58:23.973328+00:00
107,9d2e7d0f3326,a41c2b953dbf4989,政治经济,33,Three Charged With Arson in Attack on U.K. Jewish Charity’s Ambulances,NYT > World News,2026-04-06T03:34:00+00:00,https://www.nytimes.com/2026/04/04/world/europe/london-arson-attack.html,[],,,False,"{""summary_en"": ""A fourth suspect was arrested after showing up at a hearing for the defendants, the police said. The March attack was widely condemned but has not been declared a terrorist incident.""}",2026-04-06T07:58:31.586609+00:00
91,9d2e7d0f3326,f005f29bdac9491d,政治经济,33,Three Charged With Arson in Attack on U.K. Jewish Charity’s Ambulances,NYT > World News,2026-04-06T03:34:00+00:00,https://www.nytimes.com/2026/04/04/world/europe/london-arson-attack.html,[],,,False,"{""summary_en"": ""A fourth suspect was arrested after showing up at a hearing for the defendants, the police said. The March attack was widely condemned but has not been declared a terrorist incident.""}",2026-04-06T07:58:28.991092+00:00
147,7dc36fa41b13,0b44f703bccb4c34,政治经济,33,Three Charged With Arson in Attack on U.K. Jewish Charity’s Ambulances,NYT > World News,2026-04-06T03:34:00+00:00,https://www.nytimes.com/2026/04/04/world/europe/london-arson-attack.html,[],,,False,"{""summary_en"": ""A fourth suspect was arrested after showing up at a hearing for the defendants, the police said. The March attack was widely condemned but has not been declared a terrorist incident.""}",2026-04-06T08:35:31.726798+00:00
295,04b8d4019b72,5ea36594f8b14e96,政治经济,33,Three Charged With Arson in Attack on U.K. Jewish Charity’s Ambulances,NYT > World News,2026-04-06T03:34:00+00:00,https://www.nytimes.com/2026/04/04/world/europe/london-arson-attack.html,[],,,False,"{""summary_en"": ""A fourth suspect was arrested after showing up at a hearing for the defendants, the police said. The March attack was widely condemned but has not been declared a terrorist incident.""}",2026-04-06T08:53:44.542269+00:00
69,9d2e7d0f3326,3818e023650642e3,政治经济,33,Three Charged With Arson in Attack on U.K. Jewish Charity’s Ambulances,NYT > World News,2026-04-06T03:34:00+00:00,https://www.nytimes.com/2026/04/04/world/europe/london-arson-attack.html,[],,,False,"{""summary_en"": ""A fourth suspect was arrested after showing up at a hearing for the defendants, the police said. The March attack was widely condemned but has not been declared a terrorist incident.""}",2026-04-06T07:58:23.973328+00:00
27,9d2e7d0f3326,ae6f8a769db14836,政治经济,33,Three Charged With Arson in Attack on U.K. Jewish Charity’s Ambulances,NYT > World News,2026-04-06T03:34:00+00:00,https://www.nytimes.com/2026/04/04/world/europe/london-arson-attack.html,[],,,False,"{""summary_en"": ""A fourth suspect was arrested after showing up at a hearing for the defendants, the police said. The March attack was widely condemned but has not been declared a terrorist incident.""}",2026-04-06T07:58:16.574397+00:00
